serialno,familysize,income,race,ethnicity,numchildren,numelderly,veteran,disability,waittime,ranking,preferences
2017000833161,1,12000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000833564,2,22000,1,0,0,0,0,1,inf,2,"[2, 3, 4, 1]"
2017000834356,4,26000,2,0,2,0,0,1,inf,3,"[4, 2, 3, 5]"
2017000834466,6,55500,8,0,2,0,0,1,inf,1,"[6, 5]"
2017000834474,1,18000,8,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000835337,1,21400,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000835535,1,19000,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000836097,1,16550,1,0,0,1,0,1,inf,2,"[1, 2, 3]"
2017000836391,2,10500,1,0,0,1,0,1,inf,4,"[2, 3, 4, 1]"
2017000837029,1,15500,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000837573,4,13800,2,0,3,0,0,1,inf,4,"[4, 2, 5, 3]"
2017000837937,1,17500,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000837989,4,31000,1,0,2,0,1,1,inf,3,"[4, 5, 3, 2]"
2017000838161,1,7300,1,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000839998,5,35000,2,1,1,2,0,1,inf,1,"[5, 6, 4]"
2017000840181,2,1700,1,0,0,1,1,1,inf,2,"[2, 4, 3, 1]"
2017000840217,1,18040,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000840221,1,17000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000840370,5,13800,5,1,3,1,0,1,inf,1,"[5, 4, 6]"
2017000840469,1,11400,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000840527,2,26940,2,0,0,2,0,1,inf,1,"[2, 4, 3, 1]"
2017000840663,1,7200,2,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000840849,1,17000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000840910,1,13000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000841620,2,800,6,0,0,2,0,1,inf,1,"[2, 4, 3, 1]"
2017000841713,1,20000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000841856,4,38430,1,0,1,0,0,1,inf,2,"[4, 5, 2, 3]"
2017000842052,2,7800,1,0,0,1,0,1,inf,3,"[2, 1, 4, 3]"
2017000842740,5,15800,2,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000843437,3,5100,2,0,2,0,0,1,inf,1,"[3, 4, 1, 2]"
2017000843733,1,21200,9,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000843973,4,37100,1,0,2,0,0,1,inf,1,"[4, 5, 3, 2]"
2017000844241,2,23300,6,0,0,2,0,1,inf,1,"[2, 3, 4, 1]"
2017000844306,5,44000,1,0,3,0,0,1,inf,3,"[5, 4, 6]"
2017000844467,3,27000,1,0,1,0,0,1,inf,1,"[3, 1, 4, 2]"
2017000844507,2,19200,1,0,0,0,0,1,inf,2,"[2, 4, 1, 3]"
2017000845235,2,9000,1,0,1,0,0,1,inf,2,"[2, 3, 1, 4]"
2017000845459,2,8700,2,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000845768,1,18200,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000846501,2,29000,1,0,0,2,1,1,inf,1,"[2, 4, 1, 3]"
2017000846701,1,10000,6,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000846821,1,16000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000847036,2,20900,2,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000847669,1,15000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000847696,1,7200,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000847715,1,15700,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000848150,2,27000,8,0,0,0,0,1,inf,1,"[2, 3, 1, 4]"
2017000848301,2,24000,2,0,0,2,1,1,inf,1,"[2, 1, 4, 3]"
2017000849054,1,11000,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000849435,1,10000,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000849502,1,7400,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000850273,2,6300,2,0,0,0,0,1,inf,1,"[2, 1, 4, 3]"
2017000850749,4,36300,9,0,0,0,0,1,inf,2,"[4, 2, 3, 5]"
2017000850774,1,2000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000850777,1,8400,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000851894,1,8800,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000852238,2,1100,1,0,0,0,0,1,inf,1,"[2, 3, 1, 4]"
2017000852389,3,25200,2,0,0,2,0,1,inf,4,"[3, 1, 4, 2]"
2017000852597,1,20700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000852695,1,21000,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000852929,2,29000,2,0,1,0,0,1,inf,1,"[2, 1, 3, 4]"
2017000853304,1,20000,1,0,0,0,1,1,inf,2,"[1, 2, 3]"
2017000853691,1,20000,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000853760,3,36800,2,0,0,0,0,1,inf,3,"[3, 2, 1, 4]"
2017000854114,2,20000,1,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000855173,3,30800,1,0,1,1,0,1,inf,4,"[3, 2, 1, 4]"
2017000855928,1,16200,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000856372,1,720,8,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000856440,2,22400,1,0,0,2,0,1,inf,1,"[2, 1, 3, 4]"
2017000857552,1,9900,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000857810,1,10000,6,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000857975,4,36000,8,0,2,0,0,1,inf,3,"[4, 3, 5, 2]"
2017000858011,3,14500,1,0,1,0,0,1,inf,2,"[3, 1, 4, 2]"
2017000858019,1,8800,9,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000858086,3,28060,1,0,0,2,0,1,inf,3,"[3, 1, 2, 4]"
2017000858095,5,46000,2,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000858547,5,50000,1,0,3,0,0,1,inf,2,"[5, 6, 4]"
2017000858777,2,16500,1,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000859068,1,190,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000860924,1,14700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000861064,2,18900,6,0,0,1,0,1,inf,3,"[2, 3, 4, 1]"
2017000861661,1,1700,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000861972,7,67900,6,0,1,2,0,1,inf,1,"[6, 5]"
2017000862163,2,9100,2,0,0,0,0,1,inf,4,"[2, 3, 4, 1]"
2017000863399,4,8780,2,0,3,0,0,1,inf,2,"[4, 5, 3, 2]"
2017000863484,3,27400,6,0,1,0,0,1,inf,2,"[3, 1, 2, 4]"
2017000863745,1,4800,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000864166,1,12860,2,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000865340,1,10,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000865442,6,51900,2,0,2,0,0,1,inf,1,"[6, 5]"
2017000865919,2,23400,2,0,0,1,0,1,inf,4,"[2, 3, 1, 4]"
2017000866102,3,22450,1,0,0,1,0,1,inf,4,"[3, 2, 1, 4]"
2017000866404,1,700,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000866911,3,23000,2,0,2,0,0,1,inf,3,"[3, 2, 1, 4]"
2017000867548,1,1700,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000868040,3,11000,1,0,0,0,0,1,inf,3,"[3, 2, 4, 1]"
2017000868168,1,12000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000868258,2,19900,2,0,0,2,1,1,inf,1,"[2, 4, 3, 1]"
2017000869346,1,21000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000870669,2,21800,1,0,0,1,0,1,inf,3,"[2, 1, 4, 3]"
2017000871235,4,31700,1,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017000873280,6,46900,9,0,2,0,0,1,inf,1,"[6, 5]"
2017000873331,5,35200,1,0,2,0,1,1,inf,2,"[5, 6, 4]"
2017000873605,1,17000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000875133,1,7000,1,0,0,0,1,1,inf,1,"[1, 2, 3]"
2017000875207,1,11100,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000875374,1,3100,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000875699,2,6000,6,0,0,0,0,1,inf,2,"[2, 3, 4, 1]"
2017000875706,1,20700,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000876299,1,13800,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000876579,1,8600,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000877204,1,16800,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000877399,3,28000,2,0,2,0,0,1,inf,2,"[3, 2, 1, 4]"
2017000878478,1,17250,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000878572,2,28800,2,0,0,2,0,1,inf,1,"[2, 4, 1, 3]"
2017000878686,4,40000,2,0,2,0,0,1,inf,1,"[4, 2, 3, 5]"
2017000879303,3,33900,2,0,0,0,0,1,inf,2,"[3, 2, 1, 4]"
2017000879453,4,18000,1,0,2,0,0,1,inf,1,"[4, 3, 2, 5]"
2017000879489,1,6000,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000880327,2,28200,1,0,0,1,0,1,inf,2,"[2, 4, 3, 1]"
2017000880825,1,3700,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000881378,1,8000,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000881429,2,16900,1,0,0,2,0,1,inf,1,"[2, 4, 3, 1]"
2017000881456,1,9200,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000881558,1,6000,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000882026,1,18000,1,0,0,0,1,1,inf,3,"[1, 3, 2]"
2017000882080,1,2000,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000882803,1,20000,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000883055,1,9600,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000883802,4,17000,1,0,2,1,0,1,inf,3,"[4, 2, 5, 3]"
2017000886039,1,11700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000886337,2,11700,1,0,0,2,0,1,inf,3,"[2, 3, 1, 4]"
2017000886729,8,40200,9,0,4,0,0,1,inf,1,"[6, 5]"
2017000887594,3,32000,2,0,1,0,0,1,inf,2,"[3, 2, 1, 4]"
2017000888195,1,10500,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000888501,1,20000,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000889557,1,9870,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000890187,1,21100,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000890330,1,16000,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000890659,3,24200,6,0,1,0,0,1,inf,2,"[3, 4, 1, 2]"
2017000891031,2,29100,2,0,0,0,0,1,inf,1,"[2, 1, 3, 4]"
2017000891133,1,10000,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000892133,1,40,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000892320,2,18800,9,0,0,1,0,1,inf,3,"[2, 3, 4, 1]"
2017000894320,5,23000,8,0,2,0,0,1,inf,2,"[5, 6, 4]"
2017000894462,2,22600,1,0,0,1,0,1,inf,4,"[2, 1, 3, 4]"
2017000894745,1,12000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000894959,1,20000,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000896519,4,43800,8,0,1,1,0,1,inf,2,"[4, 5, 3, 2]"
2017000897355,4,39600,2,0,1,3,0,1,inf,1,"[4, 2, 3, 5]"
2017000897676,4,38000,2,1,3,0,0,1,inf,1,"[4, 3, 5, 2]"
2017000897806,3,15300,2,0,2,0,0,1,inf,2,"[3, 4, 2, 1]"
2017000898023,4,18400,1,0,0,0,0,1,inf,4,"[4, 3, 5, 2]"
2017000898362,3,19430,1,0,1,1,0,1,inf,4,"[3, 2, 1, 4]"
2017000898761,1,9000,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000899145,1,12000,1,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000899249,2,25000,2,0,0,0,0,1,inf,1,"[2, 1, 3, 4]"
2017000899342,4,26900,2,0,2,0,0,1,inf,2,"[4, 2, 3, 5]"
2017000899669,4,44200,2,0,2,0,0,1,inf,4,"[4, 3, 5, 2]"
2017000900028,4,1200,2,0,2,0,0,1,inf,3,"[4, 3, 2, 5]"
2017000900873,2,15200,1,0,0,0,0,1,inf,1,"[2, 4, 3, 1]"
2017000902213,1,11190,2,1,0,0,0,1,inf,3,"[1, 3, 2]"
2017000902381,1,13600,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000903257,4,38700,1,0,1,1,0,1,inf,3,"[4, 2, 5, 3]"
2017000903968,1,4400,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000904355,1,8940,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000904363,1,9000,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000904720,1,2000,2,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000905337,1,18800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000905395,3,17200,6,0,1,0,0,1,inf,2,"[3, 2, 1, 4]"
2017000905750,1,21200,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000906064,3,19000,1,0,1,0,0,1,inf,4,"[3, 1, 4, 2]"
2017000907037,1,12600,1,0,0,0,0,1,inf,2,"[1, 2, 3]"
2017000907090,6,8900,2,0,5,0,0,1,inf,1,"[6, 5]"
2017000907099,3,27460,2,0,2,0,0,1,inf,2,"[3, 2, 4, 1]"
2017000907167,2,3800,2,0,0,0,0,1,inf,1,"[2, 1, 4, 3]"
2017000907280,1,15000,9,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000907413,1,12200,2,0,0,0,0,1,inf,3,"[1, 3, 2]"
2017000907458,2,23000,2,0,1,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000907923,2,13700,2,0,0,1,1,1,inf,2,"[2, 4, 3, 1]"
2017000912172,4,29700,2,0,2,0,0,1,inf,1,"[4, 5, 2, 3]"
2017000912258,4,24800,2,0,2,0,0,1,inf,1,"[4, 5, 3, 2]"
2017000912954,1,20000,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000913263,4,40000,8,0,2,0,0,1,inf,3,"[4, 2, 3, 5]"
2017000914005,1,13300,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000914658,3,27300,1,0,0,0,1,1,inf,2,"[3, 2, 4, 1]"
2017000914816,3,900,9,0,2,0,0,1,inf,3,"[3, 1, 2, 4]"
2017000915797,1,9100,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000916645,2,9000,1,0,0,0,0,1,inf,1,"[2, 4, 3, 1]"
2017000917160,1,12600,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000918281,7,7250,6,0,3,0,0,1,inf,1,"[6, 5]"
2017000918325,3,7900,2,0,2,0,0,1,inf,2,"[3, 2, 1, 4]"
2017000920259,1,20000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000920311,2,9300,1,0,0,0,0,1,inf,1,"[2, 4, 1, 3]"
2017000920388,4,11000,6,0,2,0,0,1,inf,4,"[4, 5, 2, 3]"
2017000920913,1,10800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000920981,1,6830,6,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000921227,1,17300,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000921848,2,18500,1,0,0,0,0,1,inf,2,"[2, 3, 1, 4]"
2017000921985,2,23200,1,0,0,2,0,1,inf,4,"[2, 4, 3, 1]"
2017000922141,1,9000,2,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000922149,7,47500,1,0,1,2,1,1,inf,1,"[6, 5]"
2017000922452,2,8000,1,0,0,0,0,1,inf,2,"[2, 3, 1, 4]"
2017000922780,3,33000,8,0,0,0,0,1,inf,1,"[3, 2, 1, 4]"
2017000923547,3,24500,1,0,0,2,0,1,inf,4,"[3, 2, 4, 1]"
2017000924612,3,22400,1,0,1,1,0,1,inf,3,"[3, 2, 4, 1]"
2017000925239,2,28220,1,0,0,0,0,1,inf,4,"[2, 4, 1, 3]"
2017000925306,1,6900,9,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000925617,5,39000,1,0,2,0,0,1,inf,2,"[5, 6, 4]"
2017000925675,2,11600,1,1,0,2,0,1,inf,1,"[2, 4, 1, 3]"
2017000926005,1,6000,2,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000926746,4,22300,1,0,2,0,0,1,inf,2,"[4, 3, 5, 2]"
2017000926766,2,3400,1,0,1,0,0,1,inf,3,"[2, 4, 3, 1]"
2017000927144,2,29000,2,0,1,0,0,1,inf,3,"[2, 4, 3, 1]"
2017000928112,2,22800,1,1,0,2,0,1,inf,1,"[2, 4, 3, 1]"
2017000928302,1,3200,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000928419,1,6400,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000928459,1,3560,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000929177,1,21520,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000929760,3,20000,2,0,2,0,0,1,inf,1,"[3, 4, 2, 1]"
2017000930271,1,21000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000930523,2,10000,1,0,0,0,0,1,inf,3,"[2, 4, 1, 3]"
2017000931229,1,6000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000931500,1,10800,1,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000932056,1,11600,2,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000932339,1,18000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000932669,1,21600,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000932949,2,18000,1,0,0,0,1,1,inf,2,"[2, 3, 1, 4]"
2017000933440,1,16100,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000935030,3,30000,1,0,0,0,0,1,inf,1,"[3, 1, 4, 2]"
2017000935207,1,14100,1,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000935216,1,2000,2,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000935273,2,14600,1,0,0,0,0,1,inf,4,"[2, 4, 1, 3]"
2017000935486,1,19320,1,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000935837,2,26400,1,0,0,2,0,1,inf,1,"[2, 4, 1, 3]"
2017000936435,1,9000,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000936563,4,14700,2,0,2,0,0,1,inf,1,"[4, 5, 3, 2]"
2017000936880,2,25000,1,0,1,0,0,1,inf,1,"[2, 3, 4, 1]"
2017000937004,8,74000,1,0,4,0,0,1,inf,1,"[6, 5]"
2017000937749,5,23090,2,0,1,0,0,1,inf,3,"[5, 4, 6]"
2017000938061,4,5300,2,0,2,0,0,1,inf,1,"[4, 2, 3, 5]"
2017000938099,1,17000,9,0,0,0,1,1,inf,3,"[1, 3, 2]"
2017000938111,1,13000,2,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000938346,1,6900,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000938494,1,15700,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000938619,1,18900,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000938951,1,11900,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000939364,2,24350,1,0,0,0,0,1,inf,1,"[2, 1, 4, 3]"
2017000939378,5,38700,2,0,0,1,0,1,inf,1,"[5, 4, 6]"
2017000940009,2,12400,1,0,0,2,0,1,inf,2,"[2, 4, 1, 3]"
2017000940399,3,20710,1,0,1,1,0,1,inf,4,"[3, 1, 2, 4]"
2017000940749,1,7100,1,1,0,1,1,1,inf,1,"[1, 2, 3]"
2017000940940,1,7200,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000940945,3,34000,1,0,2,0,0,1,inf,1,"[3, 2, 1, 4]"
2017000941352,4,25600,2,0,3,0,0,1,inf,2,"[4, 3, 2, 5]"
2017000942164,1,18000,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000942261,1,15300,1,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000942424,3,35000,8,0,1,0,0,1,inf,1,"[3, 2, 1, 4]"
2017000943866,3,36000,2,0,1,0,0,1,inf,1,"[3, 4, 1, 2]"
2017000944456,1,14000,9,0,0,0,0,1,inf,2,"[1, 3, 2]"
2017000944472,1,20000,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000944609,5,34800,2,0,0,0,0,1,inf,2,"[5, 6, 4]"
2017000944861,1,8600,9,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000945296,3,33000,2,0,1,0,0,1,inf,1,"[3, 4, 2, 1]"
2017000946136,1,20400,1,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000946674,4,20400,1,0,2,0,0,1,inf,4,"[4, 5, 2, 3]"
2017000946801,3,33000,1,0,1,0,0,1,inf,1,"[3, 4, 2, 1]"
2017000947382,1,21100,1,0,0,0,0,1,inf,3,"[1, 2, 3]"
2017000947648,1,18900,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000947759,1,14800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000948065,2,26400,6,0,1,0,0,1,inf,2,"[2, 4, 1, 3]"
2017000948510,5,36500,1,0,0,0,0,1,inf,2,"[5, 6, 4]"
2017000948637,1,15500,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000948669,1,11000,2,1,0,1,0,1,inf,1,"[1, 2, 3]"
2017000948966,1,8400,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000949143,1,9000,1,0,0,0,1,1,inf,1,"[1, 3, 2]"
2017000949706,1,6700,1,1,0,0,0,1,inf,1,"[1, 2, 3]"
2017000950613,1,13020,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000950675,2,9000,2,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000950935,9,50500,2,0,7,0,0,1,inf,1,"[6, 5]"
2017000951712,5,13900,2,0,4,0,0,1,inf,1,"[5, 6, 4]"
2017000951715,3,700,2,0,2,0,0,1,inf,2,"[3, 1, 4, 2]"
2017000951842,5,46100,6,0,1,2,0,1,inf,1,"[5, 4, 6]"
2017000952011,1,2100,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000952650,2,24000,1,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000953631,5,650,2,0,3,0,0,1,inf,1,"[5, 6, 4]"
2017000953734,3,9900,2,0,2,0,0,1,inf,2,"[3, 4, 1, 2]"
2017000954589,1,12000,2,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000955130,1,10000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000955401,2,19500,9,0,0,0,0,1,inf,2,"[2, 4, 3, 1]"
2017000955482,2,25600,2,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
2017000955666,1,18000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000955835,1,11800,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000955905,3,24960,2,1,0,2,1,1,inf,1,"[3, 4, 2, 1]"
2017000955930,1,17000,9,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000956900,2,13700,2,0,0,1,1,1,inf,3,"[2, 1, 4, 3]"
2017000957011,3,1700,2,0,1,1,0,1,inf,3,"[3, 2, 4, 1]"
2017000957245,4,37100,1,0,1,0,0,1,inf,2,"[4, 5, 2, 3]"
2017000960230,3,2000,1,0,2,0,0,1,inf,4,"[3, 4, 2, 1]"
2017000960381,1,18000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000960500,1,18300,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000960517,1,3600,2,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000960691,2,18200,2,0,0,0,0,1,inf,3,"[2, 3, 1, 4]"
2017000961008,2,20800,2,0,1,0,1,1,inf,3,"[2, 3, 1, 4]"
2017000961094,1,21700,1,1,0,1,0,1,inf,1,"[1, 2, 3]"
2017000961182,2,15800,9,0,0,0,1,1,inf,3,"[2, 4, 1, 3]"
2017000961437,1,17500,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000961767,5,45000,2,0,4,0,0,1,inf,1,"[5, 6, 4]"
2017000961914,4,15000,1,0,3,0,0,1,inf,2,"[4, 5, 2, 3]"
2017000961930,5,30000,8,0,3,0,0,1,inf,1,"[5, 6, 4]"
2017000962029,1,7000,2,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000962753,3,35100,1,0,1,1,0,1,inf,3,"[3, 1, 4, 2]"
2017000963513,3,26400,2,0,0,1,0,1,inf,3,"[3, 2, 4, 1]"
2017000963720,4,41400,1,0,2,0,0,1,inf,3,"[4, 2, 5, 3]"
2017000963824,1,11000,1,0,0,1,1,1,inf,1,"[1, 3, 2]"
2017000964064,2,26900,2,1,0,1,0,1,inf,4,"[2, 3, 1, 4]"
2017000964578,1,11100,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000964774,4,35000,2,0,0,0,0,1,inf,2,"[4, 5, 2, 3]"
2017000964935,3,13500,2,0,1,0,0,1,inf,3,"[3, 2, 1, 4]"
2017000965323,2,27300,2,0,0,2,0,1,inf,1,"[2, 1, 3, 4]"
2017000965380,2,25300,2,0,0,0,0,1,inf,3,"[2, 4, 1, 3]"
2017000965544,1,13900,1,0,0,1,0,1,inf,1,"[1, 2, 3]"
2017000965724,1,5000,1,0,0,0,0,1,inf,1,"[1, 2, 3]"
2017000965806,1,15000,9,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000965883,1,18500,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000966769,1,12350,1,0,0,1,0,1,inf,1,"[1, 3, 2]"
2017000967538,2,16700,2,0,1,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000967693,1,20000,1,0,0,0,0,1,inf,1,"[1, 3, 2]"
2017000967708,4,31500,2,0,2,0,0,1,inf,3,"[4, 2, 5, 3]"
2017000968491,1,8800,2,1,0,0,0,1,inf,1,"[1, 3, 2]"
2017000968831,3,24400,2,0,0,1,0,1,inf,3,"[3, 1, 4, 2]"
2017000968874,4,28000,1,0,2,0,0,1,inf,4,"[4, 2, 3, 5]"
2017000969922,2,10000,1,0,0,0,0,1,inf,2,"[2, 1, 3, 4]"
2017000970757,3,10700,1,0,0,0,0,1,inf,1,"[3, 1, 4, 2]"
2017000970816,1,21500,1,0,0,1,1,1,inf,1,"[1, 2, 3]"
2017000971350,6,33300,1,0,4,0,1,1,inf,1,"[6, 5]"
2017000971510,2,17400,2,0,0,2,0,1,inf,1,"[2, 1, 3, 4]"
2017000972737,2,24000,1,0,0,0,0,1,inf,2,"[2, 1, 4, 3]"
